0.5782, -0.4586, -0.0016
-0.5704, 0.5333, -0.1915
-0.6292, 0.3350, 0.1120
0.5671, -0.3695, 0.0856
-0.5206, -0.4000, 0.0110
0.5551, -0.5008, -0.2033
-0.1481, -0.7656, -0.2194
-0.3953, 0.3343, -0.0846
-0.5685, 0.0218, -0.0495
-0.5725, 0.3670, -0.0868
-0.4992, 0.3006, -0.1949
-0.5200, 0.1548, -0.0895
-0.3132, -0.4224, 0.1893
-0.4529, -0.2213, 0.1987
-0.4374, -0.2526, -0.0810
-0.6952, 0.3752, -0.0650
0.1122, 0.7022, -0.2587
0.7042, 0.2552, -0.0880
0.5900, -0.3227, 0.1369
0.6096, -0.4085, -0.1223
0.3816, -0.2681, 0.1982
-0.5974, -0.1213, -0.2426
-0.7028, 0.2820, 0.1714
-0.4716, -0.5068, 0.1294
0.1000, 0.7140, -0.0415
0.2745, 0.8068, 0.0092
-0.5300, 0.3413, 0.0264
-0.4618, -0.4214, 0.0876
-0.7292, -0.3893, 0.0388
0.4719, 0.4587, 0.2656
-0.5952, 0.4461, -0.1623
-0.5642, -0.8043, 0.1786
0.6259, -0.6260, -0.1253
-0.5083, -0.1528, -0.1349
-0.4883, -0.3432, 0.1645
0.0406, 0.7019, -0.1878
-0.7071, 0.3334, 0.2424
0.6026, -0.4840, -0.1749
0.5109, 0.2988, -0.2571
-0.6533, 0.3759, -0.0260
0.1603, 0.7506, -0.1495
-0.4379, 0.3527, -0.0691
0.0025, 0.6765, -0.0579
-0.3893, -0.3692, 0.1679
-0.0531, 0.8196, 0.2084
-0.5172, -0.2563, 0.1043
0.5935, 0.4232, 0.1962
-0.0248, 0.9492, 0.1096
-0.1337, 0.6480, 0.0476
0.4737, 0.4680, 0.1086
-0.5188, 0.4279, -0.1991
0.7840, 0.2114, -0.1853
0.2332, -0.5718, 0.2217
-0.8194, -0.4358, 0.1643
0.5649, -0.3776, -0.0420
-0.0214, -0.7238, 0.0673
-0.1097, 0.6236, 0.1611
-0.6528, 0.2268, 0.1594
-0.5933, 0.3962, -0.0240
0.1960, 0.2506, 0.2330
-0.6100, -0.1906, -0.2092
-0.2053, -0.7361, -0.2635
0.7109, -0.1272, 0.2666
-0.1941, -0.6448, -0.2619
-0.5774, -0.2412, -0.0801
-0.6524, 0.3550, -0.1621
0.0063, -0.4727, -0.2584
-0.6047, -0.5025, 0.0543
-0.5061, -0.4538, -0.0885
0.5017, -0.5364, -0.1629
-0.6094, 0.1554, 0.2435
-0.9214, 0.0846, -0.2221
0.0974, 0.5726, 0.1127
0.6305, -0.4274, 0.0915
-0.5374, 0.1477, 0.1272
0.5789, 0.3889, 0.0422
0.2109, -0.7327, 0.2522
-0.0976, 0.5787, 0.2073
0.0900, 0.7045, -0.0163
-0.4977, 0.3129, 0.1014
0.6775, 0.4022, -0.1580
0.0175, -0.6929, 0.1448
-0.1310, 0.9397, 0.1287
0.6351, -0.4902, 0.0879
0.8752, 0.4081, -0.0555
-0.7130, 0.0058, 0.1629
-0.6380, 0.2048, 0.2462
0.7574, -0.2190, -0.1046
-0.1593, 0.6776, 0.2641
-0.6506, 0.4064, -0.1633
-0.0457, 0.7820, 0.0701
0.0193, -0.5725, 0.0796
0.6699, 0.3819, 0.1770
-0.8637, -0.3277, -0.1348
0.0535, -0.5867, 0.1762
-0.5580, -0.3761, 0.0937
0.5732, -0.4528, -0.1516
-0.6099, -0.2624, -0.2522
0.7162, -0.5810, 0.1487
-0.2261, -0.6026, -0.1276
-0.5181, -0.1558, -0.1675
-0.4626, 0.3325, 0.1521
-0.8311, 0.5060, -0.1224
-0.4335, -0.3243, -0.0548
-0.6951, -0.4186, 0.1889
-0.0207, 0.6057, -0.0094
-0.5037, -0.4913, 0.2328
0.5219, -0.3524, -0.0866
0.8495, -0.4933, 0.1919
0.6614, -0.3956, 0.0642
-0.5394, -0.3606, -0.1135
0.4951, 0.6137, 0.2558
0.8982, 0.1237, -0.1436
0.7006, -0.2720, 0.1883
-0.7554, -0.2437, -0.1456
0.5588, 0.6742, -0.0569
-0.2134, -0.6828, -0.1959
-0.3636, 0.7691, 0.2481
-0.5237, -0.4029, 0.0517
-0.3848, 0.4210, -0.2391
0.8555, 0.4739, 0.1206
0.0686, -0.8042, -0.1059
0.6289, -0.3308, 0.1767
0.5991, 0.5221, 0.2649
-0.1875, -0.0814, -0.0140
-0.6810, -0.4403, 0.2292
-0.5693, 0.1806, 0.1137
0.1404, 0.5522, -0.0224
0.4248, -0.3486, -0.0587
-0.6186, -0.3611, 0.0798
0.6491, 0.4430, -0.1159
-0.5928, 0.4532, -0.2216
-0.6893, 0.3319, 0.1118
0.5119, 0.3630, 0.1242
-0.1634, -0.6454, -0.2426
-0.1920, 0.3132, 0.1627
-0.5668, -0.1220, -0.1631
-0.5943, 0.5848, -0.1428
0.6684, 0.3469, 0.1185
-0.1107, 0.2974, 0.2570
-0.6586, 0.6516, 0.2588
0.9345, -0.2215, 0.2243
0.4208, -0.4222, -0.2253
0.6694, -0.5024, -0.2442
0.6525, 0.3969, 0.0721
0.3093, 0.6847, -0.1988
0.6829, -0.1503, 0.0815
-0.4860, -0.2141, -0.1064
-0.4592, 0.2666, 0.1368
-0.1130, 0.5762, 0.1437
-0.5798, 0.5576, 0.0375
-0.3388, 0.5124, 0.0840
-0.2677, -0.0832, -0.1472
-0.8760, 0.2104, 0.2591
0.5496, 0.7233, 0.2355
-0.4840, -0.4339, 0.0745
-0.6157, -0.4507, 0.1939
-0.5566, 0.6369, -0.2187
0.6051, 0.5831, 0.1712
-0.6745, -0.3132, -0.0528
-0.1265, -0.8810, -0.0955
-0.3730, 0.5005, -0.0180
-0.6083, 0.2970, 0.2184
0.2443, -0.8847, 0.0878
0.2461, -0.8911, 0.0175
-0.4773, 0.4121, -0.1149
0.7188, -0.3492, -0.0590
-0.4065, -0.4253, 0.1744
0.7672, 0.4447, 0.2021
-0.1563, 0.4348, 0.2065
0.8576, 0.3530, -0.2204
-0.6084, -0.4431, 0.1021
0.0562, -0.7570, 0.0110
-0.7326, -0.0614, -0.2534
0.0054, 0.6818, 0.0777
0.1224, 0.6089, -0.0646
-0.8549, 0.1538, -0.0501
-0.5981, -0.6598, 0.1733
-0.7158, 0.1075, 0.0589
0.2286, -0.8079, 0.2566
0.8119, -0.4846, -0.1665
0.6984, -0.4444, 0.0187
-0.4439, -0.2697, 0.0947
0.7273, -0.1366, 0.0551
0.8886, 0.2199, -0.2426
-0.4061, -0.3567, -0.1106
-0.5267, -0.5167, 0.0932
-0.4785, -0.1160, -0.2458
0.3478, 0.0940, 0.1397
0.7974, -0.2097, 0.1191
-0.6070, 0.2411, 0.2153
0.0145, -0.8179, -0.0265
-0.2342, -0.6035, -0.2332
0.0506, 0.9562, 0.0473
0.6473, 0.4569, -0.0755
0.6205, -0.2637, 0.0415
0.6059, -0.4636, 0.0966
-0.6813, 0.4056, -0.0939
0.7716, 0.4313, 0.1114
-0.1437, -0.1252, 0.1384
-0.8575, -0.2931, -0.1767
0.6441, -0.3187, -0.0043
0.0279, 0.5997, -0.2191
-0.2243, 0.6572, 0.2641
0.8053, 0.5394, 0.0397
-0.4970, 0.5825, -0.1456
-0.5898, -0.2850, 0.0493
0.1200, -0.4543, 0.1666
-0.4390, -0.4212, 0.0225
-0.0382, 0.5759, 0.2298
0.0495, -0.8310, 0.0912
0.6183, 0.4318, 0.1927
-0.5625, 0.4863, 0.0037
0.0231, -0.9787, -0.1814
0.0237, 0.8347, -0.1211
-0.0733, 0.9319, 0.0495
-0.0912, -0.6625, 0.0321
0.3764, 0.8085, -0.1156
-0.6889, 0.6243, -0.1484
-0.6447, -0.3218, -0.0840
0.0893, -0.7187, 0.0246
-0.5766, -0.7414, 0.1984
-0.7646, -0.2107, -0.1663
-0.0705, -0.7312, -0.0975
0.1310, 0.5603, -0.1963
0.0639, -0.7412, 0.0061
-0.8433, 0.4836, -0.0610
0.3898, 0.6360, 0.2324
-0.4609, 0.5058, 0.0523
0.6245, 0.1061, -0.2269
-0.6895, -0.7244, -0.2560
0.5764, 0.3495, 0.0366
-0.1252, -0.3370, 0.0459
0.6598, 0.2506, -0.0125
0.0259, -0.5773, 0.0254
-0.4703, -0.2244, -0.0733
-0.7131, -0.3656, -0.0300
0.5021, -0.7639, 0.2321
-0.0582, -0.5236, 0.0694
-0.5147, -0.4362, 0.1128
-0.1010, -0.5571, -0.1060
-0.7032, -0.3818, 0.0094
0.6370, -0.4320, 0.0883
-0.6308, -0.0718, 0.1545
0.5070, -0.4461, -0.2051
-0.7189, -0.4574, 0.1792
-0.6130, 0.4263, 0.1342
-0.7864, 0.2484, 0.2299
0.0990, -0.9621, -0.1730
-0.0574, 0.5578, -0.1472
0.4645, -0.3574, -0.2492
-0.5481, -0.5050, -0.0579
-0.7405, -0.6154, 0.2041
0.6371, -0.2950, -0.1025
-0.5970, 0.4511, -0.2093
0.6669, -0.2486, -0.1118
-0.6960, 0.5032, 0.1681
0.3881, -0.3813, -0.1930
0.1226, -0.6076, 0.2377
-0.7744, 0.6521, -0.1162
0.3591, -0.7999, -0.1626
0.4847, -0.3771, -0.1508
-0.5573, -0.2359, 0.0342
-0.7922, 0.4909, 0.0903
0.7112, 0.4281, 0.2058
-0.6540, -0.7604, 0.1772
0.2195, -0.7537, 0.0822
0.4434, -0.3509, -0.1006
-0.5020, -0.2011, -0.1700
-0.0459, 0.3247, -0.0556
0.8012, 0.4989, 0.0580
0.1198, 0.6584, 0.0653
-0.1035, -0.5961, -0.2528
-0.6728, 0.5097, -0.2243
-0.5929, 0.6189, -0.2392
-0.2502, 0.3359, -0.0058
-0.2071, -0.8715, -0.1606
0.5400, 0.7826, -0.1279
-0.2922, -0.2514, 0.0030
-0.4002, -0.2278, 0.1458
-0.4987, 0.8218, -0.2466
-0.1092, -0.8478, -0.0129
0.0485, -0.6993, -0.0236
-0.3793, 0.3255, -0.0460
-0.3542, 0.3649, -0.1809
0.6179, 0.3291, 0.0021
-0.6850, -0.4567, 0.1997
