0.0644, -0.1433, -0.1210
-0.0244, 0.1437, -0.0065
-0.0800, 0.1826, -0.1966
-0.0515, -0.0963, 0.0776
-0.1382, -0.0884, -0.1055
0.1449, 0.0729, -0.1688
-0.2517, 0.0253, -0.0545
0.2843, 0.1015, 0.0556
0.2367, -0.2202, -0.2180
0.2715, -0.0272, -0.1175
0.1159, 0.2157, 0.1281
0.1431, -0.0943, 0.1782
-0.2077, 0.2041, 0.0660
-0.1782, 0.0194, -0.2188
0.0503, -0.2319, 0.1199
-0.2408, 0.2406, -0.0977
-0.2254, -0.2250, -0.1243
-0.2658, -0.0997, -0.2180
0.1735, -0.0353, 0.0210
0.1808, 0.1188, -0.0272
0.1911, -0.1874, 0.0589
0.0975, 0.2436, -0.1864
-0.0179, -0.2560, -0.0389
-0.2310, 0.0089, 0.0894
0.0083, -0.0167, -0.2475
0.2833, -0.2145, -0.0087
0.2444, 0.0991, 0.2065
0.0048, 0.0326, 0.1506
-0.2771, -0.1793, 0.1803
0.2642, -0.1931, 0.1748
0.2402, 0.2217, 0.1369
0.2238, 0.2400, -0.1589
-0.0976, 0.2083, 0.2196
-0.1957, -0.1140, 0.2465
0.2540, 0.2578, -0.0032
-0.2605, 0.0196, 0.1940
0.2865, 0.1700, -0.1107
-0.1444, 0.0609, 0.2217
-0.1799, -0.2074, 0.1227
0.2819, -0.1635, -0.1488
-0.0578, 0.2516, 0.1301
-0.0420, -0.0426, 0.2294
0.0093, 0.1246, 0.2168
0.1736, 0.0370, 0.1282
0.2677, 0.0723, -0.2650
-0.1926, -0.0875, 0.1551
0.1735, 0.0376, 0.1277
-0.2295, -0.1245, 0.0173
0.2795, -0.0168, 0.2067
-0.1380, -0.2118, 0.0180
-0.0858, -0.2415, -0.1890
-0.2953, 0.1635, -0.1845
0.3178, -0.0973, 0.2015
-0.0648, -0.1492, -0.2649
0.1319, 0.1738, 0.2490
-0.2416, 0.2813, 0.1139
-0.1914, -0.1951, -0.2637
-0.1353, -0.2460, 0.2057
0.2799, -0.0776, 0.1121
0.2951, 0.2222, -0.2494
0.0708, -0.2564, 0.2373
-0.2869, -0.1593, 0.0463
-0.2801, 0.1156, -0.2504
0.2614, 0.2345, 0.2398
0.3084, -0.1141, 0.0300
0.1773, -0.1120, -0.2744
-0.0027, -0.1619, 0.2174
0.1463, 0.1543, -0.2774
-0.2685, -0.1770, -0.0529
0.1871, 0.2477, -0.2762
-0.1942, 0.2055, -0.2862
-0.2763, 0.1496, 0.2106
-0.2811, 0.1301, 0.1114
-0.2017, 0.1466, 0.1847
0.0987, 0.0390, 0.2239
0.0715, -0.1245, 0.0517
-0.2958, 0.1928, 0.2489
-0.1078, 0.1384, 0.1375
-0.1874, 0.2442, 0.1713
-0.2449, -0.2550, 0.1240
0.1545, 0.2785, -0.0525
0.2978, -0.0492, -0.2594
-0.1689, 0.2825, 0.2209
0.0657, -0.1220, 0.2613
-0.0856, -0.2085, -0.0409
-0.1051, -0.2299, 0.2610
-0.2720, 0.2469, 0.1863
0.1498, -0.2444, -0.0148
0.2236, -0.1890, -0.0645
0.3152, 0.1293, -0.2152
0.2479, -0.2623, 0.1896
-0.2796, -0.2476, 0.0315
0.1440, 0.0095, -0.2879
-0.1087, -0.1802, 0.2124
0.1378, 0.0199, 0.2676
-0.2188, -0.2264, 0.0346
0.0737, -0.2026, -0.2908
0.3273, 0.0680, -0.1182
0.0436, 0.2712, 0.2441
-0.2658, 0.0272, -0.2930
0.0509, -0.2106, 0.2561
0.0048, -0.2546, -0.2746
-0.2824, 0.2409, -0.2709
0.1990, -0.2372, 0.2651
-0.1392, -0.2482, -0.2506
-0.2243, 0.2393, 0.2442
0.3248, 0.1812, 0.2581
0.0121, 0.0926, -0.2928
-0.2993, 0.1584, -0.0235
0.2617, 0.1543, -0.2044
-0.2300, 0.1577, 0.2628
-0.2884, -0.2343, -0.2658
-0.1018, 0.0592, -0.2887
-0.1042, 0.2889, -0.0100
-0.0867, 0.0545, -0.1687
0.1587, -0.2148, 0.2358
-0.0948, -0.2379, -0.2941
0.1085, -0.2525, -0.2590
-0.2766, 0.2778, 0.2519
0.3250, -0.2553, 0.1207
0.2888, -0.1742, 0.2710
0.3045, -0.0951, -0.2942
0.0176, 0.2316, 0.2467
-0.3055, -0.1606, -0.1345
-0.2691, 0.2400, 0.2615
0.3038, 0.0776, -0.1857
-0.0964, -0.0572, -0.2984
0.2810, -0.0779, 0.2717
0.3280, -0.0961, -0.2169
-0.1183, -0.2546, -0.0771
-0.1088, -0.2724, 0.0546
-0.2735, 0.1804, -0.0121
0.0025, 0.2257, 0.2734
0.2545, 0.1929, -0.2265
0.2669, -0.1046, -0.2574
-0.1690, 0.2767, 0.2758
0.2531, -0.0659, -0.2979
0.1850, 0.1766, -0.2374
0.3324, 0.1496, -0.2962
-0.2478, 0.0647, 0.2747
-0.3034, 0.1893, 0.0120
0.2660, 0.1653, 0.2752
-0.0012, -0.1194, -0.3031
-0.2997, -0.0829, 0.2188
0.0822, 0.2311, -0.3033
-0.3008, 0.1006, 0.2774

