0.0945, 0.4567, -0.1909
0.0278, -0.8211, 0.2222
0.4718, 0.4244, 0.2184
-0.7980, 0.5229, 0.2463
0.7891, -0.5684, 0.0199
0.5408, -0.5829, -0.1514
-0.4113, 0.1864, -0.0900
0.8928, 0.3343, -0.1212
-0.2205, -0.5685, -0.2673
0.7322, 0.4551, -0.1541
0.6808, 0.3380, -0.1595
-0.2212, -0.8779, -0.2190
0.5053, -0.1850, 0.1978
-0.8054, 0.5361, 0.0116
-0.6765, 0.6431, -0.1528
-0.7971, -0.3682, -0.2348
0.0384, -0.5491, 0.0845
0.0518, 0.9767, -0.2322
0.7508, 0.2991, -0.1076
0.3853, -0.4480, -0.1161
0.2541, -0.3058, 0.2555
-0.1801, 0.6727, 0.2547
-0.7431, 0.4179, -0.2033
-0.3971, 0.5527, -0.2553
0.1564, 0.8850, -0.2216
0.1123, 0.6861, -0.1844
0.3430, 0.3962, 0.2649
0.6165, 0.5381, 0.1592
-0.3822, 0.3573, -0.2655
0.0372, 0.6401, -0.0890
-0.3929, -0.1858, 0.1847
0.5988, -0.3801, -0.0800
-0.6819, -0.1436, -0.0254
0.0960, -0.7138, -0.0232
-0.4433, 0.1344, 0.2528
0.2469, -0.7780, 0.2283
-0.7062, 0.3651, 0.0143
-0.1366, -0.4423, -0.2653
0.0070, -0.6684, 0.1296
0.0960, 0.6410, -0.0188
0.2361, 0.8321, -0.1285
-0.0294, -0.4714, -0.0690
0.6894, -0.5851, -0.0036
0.1325, -0.6527, 0.1164
0.7704, 0.3259, 0.0816
0.2264, -0.8321, 0.2302
0.0259, 0.0960, 0.1460
-0.2976, 0.1992, -0.0900
-0.4910, -0.0682, 0.0683
-0.1122, -0.9952, -0.1777
0.6200, -0.2997, 0.1165
0.5636, -0.5580, -0.1546
0.4018, -0.4508, -0.1687
0.0189, 0.8972, -0.0491
-0.1092, -0.5740, -0.2456
0.4598, 0.1857, -0.1156
-0.1913, 0.8647, 0.1546
0.1766, -0.6594, 0.1887
0.6077, 0.7895, 0.1522
-0.1387, -0.5408, -0.1531
0.6496, -0.5088, -0.1973
-0.5724, 0.6501, -0.2286
-0.5605, 0.4918, -0.0509
-0.3540, -0.2837, 0.1042
0.1762, 0.8772, -0.1302
-0.7709, -0.6485, 0.1601
-0.0366, -0.8006, -0.1755
-0.0978, -0.8729, 0.0644
-0.4673, 0.3088, 0.0392
-0.9616, 0.1839, 0.2375
0.6490, 0.4554, 0.1474
-0.7971, 0.5961, -0.0788
-0.6135, 0.2498, -0.0144
0.5984, -0.4379, -0.0608
-0.0490, 0.7992, -0.0346
-0.0838, -0.6852, -0.2273
-0.4302, 0.6445, -0.1952
0.5903, -0.1846, 0.1970
0.5858, 0.5710, 0.1784
-0.4313, 0.2406, -0.1505
-0.3401, -0.5645, 0.1558
-0.7824, 0.5775, -0.0848
-0.3322, 0.8591, 0.0024
-0.1190, -0.6713, -0.1433
0.8052, -0.4274, -0.0018
-0.4850, 0.4948, -0.2449
0.8302, -0.3876, 0.1668
0.0543, -0.8606, 0.0721
0.0377, -0.8181, -0.1319
-0.7301, 0.1170, 0.2192
0.4608, -0.5662, -0.2506
-0.8894, 0.1936, 0.0610
-0.7116, -0.4676, 0.2277
-0.5745, -0.4677, 0.2423
0.5598, -0.5619, -0.0843
-0.7180, 0.5456, -0.1058
0.0170, 0.4648, -0.2490
0.1364, 0.8034, 0.1359
-0.0974, 0.4512, 0.0129
-0.7752, 0.3383, 0.0450
0.1754, -0.8017, 0.0388
-0.0874, 0.5144, -0.1234
0.0704, 0.6468, -0.2678
-0.0433, -0.4472, -0.0556
-0.0778, -0.3977, -0.0785
0.5016, 0.1114, -0.2504
0.1786, 0.6936, -0.1350
-0.6263, 0.7796, -0.1506
-0.2190, 0.9698, 0.1521
-0.4189, -0.3149, -0.0013
0.6179, -0.5503, -0.0088
-0.5733, 0.2358, 0.2579
-0.6553, 0.4621, 0.0470
0.5694, -0.7326, -0.2286
-0.8638, 0.4413, -0.0584
0.1147, -0.5569, 0.0695
0.5475, 0.3029, 0.1257
0.0475, -0.8153, -0.1362
0.2320, 0.9949, -0.1486
-0.2371, -0.9284, -0.2474
-0.0972, -0.7009, -0.0943
0.7346, -0.3184, 0.0684
0.4354, -0.6055, -0.1639
-0.6494, 0.2641, 0.1665
-0.8904, 0.4284, 0.1982
-0.0352, 0.8001, -0.1140
0.0361, -0.6375, -0.0927
-0.1049, 0.8663, -0.0651
-0.6217, 0.4717, -0.1565
-0.0669, -0.5579, 0.0825
0.6475, -0.5248, -0.1767
0.7815, -0.3599, 0.1318
0.1968, -0.3788, -0.2464
-0.1813, 0.4504, 0.1211
-0.4033, -0.6498, 0.2669
-0.6698, -0.4347, 0.0632
0.6446, 0.5354, 0.1512
-0.2332, -0.6573, -0.1991
-0.6404, 0.4155, -0.2050
0.4561, -0.5498, -0.1900
-0.0727, -0.7748, 0.1513
-0.4427, -0.2388, 0.1341
-0.1204, 0.9003, -0.2443
-0.1267, 0.4375, 0.2415
0.8742, -0.1906, 0.2065
-0.2380, 0.7424, 0.1493

