0.2552, -0.8261, 0.2349
-0.7754, 0.3382, 0.0450
0.3321, 0.4200, 0.1706
0.5470, 0.3032, 0.1256
0.3126, -0.9225, 0.2108
0.9641, -0.2559, 0.2065
-0.2260, -0.5695, -0.2668
-0.6616, 0.3592, 0.0694
0.4252, 0.3305, 0.2216
-0.6502, -0.4462, 0.1907
0.6497, 0.4561, 0.1477
0.4715, 0.4244, 0.2184
0.0154, -0.5590, 0.1697
-0.2136, 0.5011, 0.2413
-0.1828, -0.7728, -0.1118
0.0170, 0.4645, -0.2490
0.0090, 0.8346, -0.2543
-0.0368, -0.7178, 0.0208
-0.8294, -0.5434, 0.1426
-0.1414, -0.5111, 0.1683
0.7350, -0.3191, 0.0682
0.7700, 0.3256, 0.0817
0.4223, 0.4081, 0.0834
0.8327, 0.3052, -0.1763
-0.1977, -0.5005, 0.1140
-0.9617, 0.1839, 0.2375
-0.7107, -0.4671, 0.2280
-0.5680, 0.3989, 0.0482
0.4011, -0.2257, 0.2388
0.6482, -0.5532, -0.1004
0.1102, -0.9931, -0.0933
-0.2211, -0.5691, -0.2672
-0.5614, -0.1837, -0.1125
0.2511, -0.1901, -0.1613
-0.6263, 0.7795, -0.1505
0.1664, -0.4797, -0.2487
0.6240, -0.5631, -0.1903
0.0517, 0.9767, -0.2321
-0.8055, 0.5364, 0.0119
0.0647, 0.0209, -0.2562
0.1559, 0.8844, -0.2217
-0.0978, -0.8732, 0.0645
0.7848, -0.6004, -0.0660
-0.7433, 0.1732, 0.1683
-0.5025, 0.1566, 0.0631
-0.1915, 0.8648, 0.1543
-0.8403, 0.1589, 0.1450
0.6734, -0.3562, 0.0460
-0.7954, 0.0743, 0.2327
0.8554, -0.4846, 0.0887
-0.7894, 0.4218, 0.0313
-0.2862, 0.1915, -0.0503
-0.7710, -0.6484, 0.1602
-0.5059, -0.1644, -0.1602
0.0189, 0.8973, -0.0492
-0.8507, -0.4280, -0.2046
-0.5491, 0.1762, 0.0025
-0.1800, 0.6731, 0.2548
-0.1202, 0.9004, -0.2443
-0.1385, -0.5408, -0.1532
0.0031, 0.9230, -0.1077
0.4325, 0.4722, 0.1110
0.7001, 0.6336, 0.0695
0.0947, 0.4564, -0.1908
-0.0815, -0.4561, -0.1846
-0.9921, 0.2400, 0.0408
-0.0252, -0.5220, -0.0493
0.7873, 0.2024, -0.2493
-0.4754, -0.3365, 0.1523
-0.2625, -0.4644, 0.1656
0.0358, -0.6373, -0.0925
0.2463, 0.7449, -0.2347
-0.1375, -0.9590, -0.0433
-0.5603, 0.4919, -0.0509
0.5496, -0.6192, -0.2364
0.3283, -0.0191, -0.2617
0.5404, -0.5825, -0.1513
0.5910, 0.2278, -0.1202
-0.6553, 0.4623, 0.0471
0.6940, -0.4316, 0.1238
0.0704, 0.6470, -0.2679
-0.3775, 0.8925, 0.0055
0.5772, -0.1844, -0.0629
0.6565, 0.5113, 0.2387
-0.5243, -0.3030, -0.0990
-0.0757, 0.7759, 0.2645
-0.5236, -0.2047, 0.2305
-0.0876, 0.5142, -0.1235
-0.1104, 0.8882, 0.2559
-0.1095, 0.6899, -0.2565
-0.9314, -0.2820, -0.2653
-0.6368, -0.3623, 0.0452
-0.7823, 0.5773, -0.0847
-0.5870, -0.3989, -0.0551
0.1731, 0.5702, -0.1818
-0.3036, 0.7339, -0.2257
0.0258, 0.8714, -0.1293
-0.7954, -0.4728, -0.0951
0.4709, -0.4441, -0.1216
-0.7261, 0.5639, -0.2639
-0.0304, 0.6558, -0.2241
-0.5732, 0.2358, 0.2578
-0.5111, 0.2458, 0.0408
0.0572, 0.7273, -0.2242
0.8027, -0.3038, 0.0546
-0.4336, 0.8785, 0.2669
-0.7328, -0.2888, -0.1249
0.1918, -0.8622, 0.1817
-0.2632, 0.3563, -0.1057
-0.1178, -0.7758, -0.0438
-0.0781, -0.3976, -0.0785
-0.0662, 0.6033, 0.0515
0.2332, -0.4236, 0.2112
-0.6398, 0.4138, -0.2042
0.4660, -0.5457, -0.1682
-0.2509, 0.1421, 0.0831
-0.5443, 0.1876, 0.0138
0.6201, -0.3000, 0.1166
0.6449, 0.5351, 0.1513
0.8742, -0.1906, 0.2063
-0.6105, 0.4001, -0.1553
-0.8865, -0.4570, 0.1002
0.0181, 0.7601, -0.0190
0.5987, -0.3803, -0.0797
-0.6139, 0.4612, -0.2150
-0.8609, -0.4973, -0.1127
0.6316, -0.5840, -0.1064
-0.7305, 0.1164, 0.2185
0.0474, -0.8153, -0.1362
0.5638, -0.5580, -0.1550
-0.2653, -0.8119, -0.1264
0.3643, -0.2953, -0.0879
0.7323, 0.4554, -0.1538
-0.7110, 0.6240, -0.0544
-0.7969, -0.3685, -0.2358
0.0366, -0.5486, 0.0846
0.0391, -0.5487, 0.0840
-0.6162, -0.2143, 0.1398
-0.0652, -0.9903, -0.0371
-0.2425, -0.5838, -0.2302
-0.1584, -0.7219, -0.2289
-0.7831, 0.3054, 0.0991
0.7894, -0.5683, 0.0192
-0.0146, -0.8777, -0.0781
-0.1714, 0.9780, 0.1442
-0.0136, -0.3823, -0.0913
-0.4034, -0.6498, 0.2669
-0.4190, -0.3150, -0.0013
-0.6644, -0.3624, -0.0233
0.5058, 0.1098, -0.1518
0.8335, 0.5148, -0.0988
0.1338, -0.7473, 0.1505
-0.0452, 0.9448, -0.0584
0.0961, 0.6413, -0.0182
-0.2331, -0.6572, -0.1991
-0.4310, 0.2440, -0.0457
0.1674, -0.9277, 0.2086
0.0995, 0.9280, -0.1342
0.7180, 0.2910, -0.0662
-0.0676, -0.2553, 0.1260
-0.1812, 0.4504, 0.1212
0.2424, -0.1722, -0.2518
0.7465, -0.5299, 0.0695
-0.6217, 0.4715, -0.1565
-0.5949, -0.6583, -0.1723

